city_county,township_city,village,issued_votes_2016,population_2016,dpp_over_kmt_rates_2008,dpp_over_kmt_rates_2012,dpp_over_kmt_rates_2016,changes_at_2012,changes_at_2016,fullvill
南投縣,草屯鎮,明正里,2430,3742,-0.311038,-0.211538,0.166667,0.0994996,0.378205,南投縣草屯鎮明正里
南投縣,草屯鎮,炎峰里,1396,2063,-0.302412,-0.196587,0.196991,0.105825,0.393578,南投縣草屯鎮炎峰里
南投縣,草屯鎮,玉峰里,1444,2113,-0.328635,-0.215813,0.155817,0.112822,0.371631,南投縣草屯鎮玉峰里
南投縣,草屯鎮,石川里,964,1475,-0.14,-0.0549133,0.267635,0.0850867,0.322548,南投縣草屯鎮石川里
南投縣,草屯鎮,碧峰里,2651,4176,-0.204601,-0.115522,0.263674,0.0890787,0.379196,南投縣草屯鎮碧峰里
南投縣,草屯鎮,碧洲里,1511,2231,-0.298851,-0.139951,0.199206,0.1589,0.339156,南投縣草屯鎮碧洲里
南投縣,草屯鎮,雙冬里,1329,2230,-0.24918,-0.076822,0.324304,0.172358,0.401126,南投縣草屯鎮雙冬里
南投縣,集集鎮,八張里,925,1423,-0.182093,-0.089877,0.245405,0.0922155,0.335282,南投縣集集鎮八張里
南投縣,集集鎮,吳厝里,612,909,-0.245083,-0.124431,0.156863,0.120652,0.281294,南投縣集集鎮吳厝里
南投縣,集集鎮,和平里,562,887,-0.148903,-0.0654952,0.206406,0.0834076,0.271901,南投縣集集鎮和平里
南投縣,集集鎮,富山里,339,578,-0.423868,-0.284047,0.168142,0.139822,0.452188,南投縣集集鎮富山里
南投縣,集集鎮,廣明里,549,935,-0.207289,-0.117647,0.156648,0.0896423,0.274295,南投縣集集鎮廣明里
南投縣,集集鎮,林尾里,377,555,-0.0935065,-0.00243309,0.275862,0.0910734,0.278295,南投縣集集鎮林尾里
南投縣,集集鎮,永昌里,603,941,-0.253106,-0.0962733,0.228856,0.156832,0.325129,南投縣集集鎮永昌里
南投縣,集集鎮,玉映里,308,500,-0.062678,-0.0637681,0.266234,-0.00109005,0.330002,南投縣集集鎮玉映里
南投縣,集集鎮,田寮里,732,1175,-0.26859,-0.0342466,0.266393,0.234344,0.30064,南投縣集集鎮田寮里
南投縣,集集鎮,隘寮里,304,527,-0.0878553,0.115979,0.368421,0.203835,0.252442,南投縣集集鎮隘寮里
南投縣,集集鎮,集集里,667,1033,-0.314592,-0.207447,0.133433,0.107145,0.34088,南投縣集集鎮集集里
南投縣,魚池鄉,中明村,551,986,-0.106725,-0.0218978,0.294011,0.0848273,0.315909,南投縣魚池鄉中明村
南投縣,魚池鄉,五城村,453,750,-0.229787,-0.122772,0.304636,0.107015,0.427408,南投縣魚池鄉五城村
南投縣,魚池鄉,共和村,308,490,-0.114286,0.080597,0.230519,0.194883,0.149922,南投縣魚池鄉共和村
南投縣,魚池鄉,共和村、新城村,346,551,,0.00264549,0.251445,,0.2488,南投縣魚池鄉共和村、新城村
南投縣,魚池鄉,大林村,629,1061,0.00570613,0.109756,0.410175,0.10405,0.300419,南投縣魚池鄉大林村
南投縣,魚池鄉,大雁村,404,677,-0.0409836,0.111814,0.314356,0.152798,0.202542,南投縣魚池鄉大雁村
南投縣,魚池鄉,新城村,806,1321,-0.109091,0.0369127,0.280397,0.146004,0.243484,南投縣魚池鄉新城村
南投縣,魚池鄉,日月村,499,822,-0.178503,-0.149648,0.252505,0.028855,0.402153,南投縣魚池鄉日月村
南投縣,魚池鄉,東光村,666,1197,-0.0211921,0.101282,0.424925,0.122474,0.323643,南投縣魚池鄉東光村
南投縣,魚池鄉,東池村,861,1542,-0.0868263,-0.026943,0.240418,0.0598833,0.267361,南投縣魚池鄉東池村
南投縣,魚池鄉,武登村,328,596,-0.274841,-0.1575,0.0914634,0.117341,0.248963,南投縣魚池鄉武登村
南投縣,魚池鄉,水社村,526,807,-0.393617,-0.337838,0.0893536,0.0557792,0.427191,南投縣魚池鄉水社村
南投縣,魚池鄉,頭社村,481,912,-0.176568,-0.0152284,0.278586,0.161339,0.293815,南投縣魚池鄉頭社村
南投縣,魚池鄉,魚池村,1160,1995,-0.185897,-0.072165,0.192241,0.113732,0.264406,南投縣魚池鄉魚池村
南投縣,鹿谷鄉,內湖村,618,1035,-0.204607,-0.0477569,0.271845,0.15685,0.319602,南投縣鹿谷鄉內湖村
南投縣,鹿谷鄉,初鄉村,903,1465,-0.226964,-0.0932798,0.231451,0.133684,0.324731,南投縣鹿谷鄉初鄉村
南投縣,鹿谷鄉,和雅村,402,603,-0.344371,-0.249406,0.104478,0.0949647,0.353884,南投縣鹿谷鄉和雅村
南投縣,鹿谷鄉,廣興村,1238,1904,-0.323239,-0.237128,0.113086,0.0861111,0.350214,南投縣鹿谷鄉廣興村
南投縣,鹿谷鄉,彰雅村,826,1245,-0.280502,-0.159371,0.197337,0.12113,0.356708,南投縣鹿谷鄉彰雅村
南投縣,鹿谷鄉,永隆村,977,1581,-0.184211,-0.0281554,0.303992,0.156055,0.332147,南投縣鹿谷鄉永隆村
南投縣,鹿谷鄉,清水村,459,722,0.0464646,0.193483,0.326797,0.147018,0.133315,南投縣鹿谷鄉清水村
南投縣,鹿谷鄉,瑞田村,435,726,-0.162376,0.129741,0.388506,0.292117,0.258765,南投縣鹿谷鄉瑞田村
南投縣,鹿谷鄉,秀峰村,453,822,0.0,0.0391198,0.293598,0.0391198,0.254478,南投縣鹿谷鄉秀峰村
南投縣,鹿谷鄉,竹林村,916,1510,-0.279843,-0.193301,0.134279,0.086542,0.327581,南投縣鹿谷鄉竹林村
南投縣,鹿谷鄉,竹豐村,590,921,-0.255743,-0.260938,0.0728814,-0.00519478,0.333819,南投縣鹿谷鄉竹豐村
南投縣,鹿谷鄉,鳳凰村,874,1378,-0.118557,0.0500511,0.328375,0.168608,0.278324,南投縣鹿谷鄉鳳凰村
南投縣,鹿谷鄉,鹿谷村,1154,1816,-0.161031,-0.0434084,0.191508,0.117622,0.234916,南投縣鹿谷鄉鹿谷村
嘉義市,東區,中央里,1493,2169,,0.156214,0.404555,,0.248341,嘉義市東區中央里
嘉義市,東區,中山里,1283,1805,,-0.0742102,0.182385,,0.256595,嘉義市東區中山里
嘉義市,東區,中庄里,1997,3048,-0.131508,-0.024512,0.300951,0.106996,0.325463,嘉義市東區中庄里
嘉義市,東區,仁義里,1795,2700,-0.137951,-0.0486248,0.229526,0.0893263,0.278151,嘉義市東區仁義里
嘉義市,東區,北門里,1470,2205,,0.129469,0.365986,,0.236517,嘉義市東區北門里
嘉義市,東區,圳頭里,2680,3991,-0.307569,-0.232779,0.058209,0.0747904,0.290988,嘉義市東區圳頭里
嘉義市,東區,太平里,2620,3918,-0.257722,-0.171832,0.166031,0.0858903,0.337863,嘉義市東區太平里
嘉義市,東區,安寮里,1717,2600,-0.0373238,0.101005,0.333139,0.138329,0.232134,嘉義市東區安寮里
嘉義市,東區,安業里,1206,1850,,0.00296515,0.271973,,0.269008,嘉義市東區安業里
嘉義市,東區,宣信里,870,1376,0.0246913,0.172277,0.405747,0.147586,0.23347,嘉義市東區宣信里
嘉義市,東區,後庄里,2574,3769,-0.188916,-0.0664006,0.207459,0.122515,0.27386,嘉義市東區後庄里
嘉義市,東區,後湖里,2130,3203,-0.0482315,0.0533391,0.302817,0.101571,0.249478,嘉義市東區後湖里
嘉義市,東區,文雅里,2273,3340,,-0.1181,0.204575,,0.322676,嘉義市東區文雅里
嘉義市,東區,新店里,2717,3964,-0.194786,-0.101373,0.232609,0.0934136,0.333982,嘉義市東區新店里
嘉義市,東區,新開里,1274,1955,-0.123574,-0.0491349,0.252747,0.0744392,0.301882,嘉義市東區新開里
嘉義市,東區,朝陽里,1387,2024,,0.139001,0.346071,,0.207069,嘉義市東區朝陽里
嘉義市,東區,東川里,1193,1720,-0.252818,-0.17171,0.117351,0.0811085,0.289061,嘉義市東區東川里
嘉義市,東區,東興里,1295,1831,,0.0923077,0.282625,,0.190318,嘉義市東區東興里
嘉義市,東區,林森里,1591,2338,,0.00282168,0.355751,,0.352929,嘉義市東區林森里
嘉義市,東區,民族里,1231,2169,,0.0127029,0.261576,,0.248873,嘉義市東區民族里
嘉義市,東區,王田里,1565,2276,-0.259462,-0.123086,0.153355,0.136377,0.27644,嘉義市東區王田里
嘉義市,東區,盧厝里,1071,1610,-0.177195,0.0603908,0.311858,0.237585,0.251467,嘉義市東區盧厝里
嘉義市,東區,短竹里,1408,2154,-0.157558,-0.0944625,0.230824,0.0630958,0.325286,嘉義市東區短竹里
嘉義市,東區,義教里,1761,2703,,0.0362986,0.320273,,0.283974,嘉義市東區義教里
嘉義市,東區,興仁里,2350,3535,-0.120327,0.0134653,0.287234,0.133792,0.273769,嘉義市東區興仁里
嘉義市,東區,興南里,1026,1598,0.0953368,0.176471,0.408382,0.0811338,0.231911,嘉義市東區興南里
嘉義市,東區,興安里,1498,2279,-0.0718878,0.0384615,0.303071,0.110349,0.264609,嘉義市東區興安里
嘉義市,東區,興村里,2453,3690,-0.0800483,0.0338781,0.31757,0.113926,0.283692,嘉義市東區興村里
嘉義市,東區,芳安里,1417,2069,-0.0261646,0.0699804,0.33451,0.096145,0.264529,嘉義市東區芳安里
嘉義市,東區,芳草里,2008,3194,-0.101732,0.0302891,0.289343,0.132022,0.259054,嘉義市東區芳草里
嘉義市,東區,荖藤里,2457,3774,0.0346006,0.0920649,0.375661,0.0574643,0.283597,嘉義市東區荖藤里
嘉義市,東區,華南里,1309,1953,,0.0344143,0.293354,,0.258939,嘉義市東區華南里
嘉義市,東區,蘭潭里,1290,2001,,-0.0859375,0.196124,,0.282062,嘉義市東區蘭潭里
嘉義市,東區,豐年里,847,1270,0.0993521,0.156802,0.395514,0.0574496,0.238712,嘉義市東區豐年里
嘉義市,東區,過溝里,1447,2121,,0.0947867,0.332412,,0.237625,嘉義市東區過溝里
嘉義市,東區,長竹里,1823,2642,-0.0711207,-0.0123839,0.235875,0.0587368,0.248259,嘉義市東區長竹里
嘉義市,東區,頂寮里,1659,2405,0.0274235,0.115429,0.368897,0.0880058,0.253468,嘉義市東區頂寮里
嘉義市,東區,頂庄里,1382,2075,-0.132509,-0.0756972,0.217077,0.0568121,0.292774,嘉義市東區頂庄里
嘉義市,東區,鹿寮里,625,988,0.225,0.167622,0.3872,-0.0573782,0.219578,嘉義市東區鹿寮里
嘉義市,西區,下埤里,938,1474,-0.00108108,0.15475,0.395522,0.155831,0.240772,嘉義市西區下埤里
嘉義市,西區,保安里,1952,2979,0.00450262,0.0574887,0.364754,0.0529861,0.307265,嘉義市西區保安里
嘉義市,西區,保生里,2713,3920,,0.186639,0.4331,,0.246461,嘉義市西區保生里
嘉義市,西區,保福里,2083,3323,,0.00615528,0.37638,,0.370225,嘉義市西區保福里
嘉義市,西區,光路里,3174,4793,-0.0903955,0.0330216,0.300882,0.123417,0.267861,嘉義市西區光路里
嘉義市,西區,劉厝里,3967,6007,-0.0591035,0.0197969,0.305268,0.0789004,0.285472,嘉義市西區劉厝里
嘉義市,西區,北新里,693,988,,0.268817,0.474747,,0.20593,嘉義市西區北新里
嘉義市,西區,北榮里,1453,2117,0.0815184,0.166771,0.434274,0.0852524,0.267503,嘉義市西區北榮里
嘉義市,西區,北湖里,1745,2605,0.0265487,0.149886,0.421777,0.123337,0.271891,嘉義市西區北湖里
嘉義市,西區,國華里,924,1401,,0.0687318,0.371212,,0.30248,嘉義市西區國華里
嘉義市,西區,垂楊里,1181,1868,-0.0133521,0.0385471,0.34293,0.0518991,0.304383,嘉義市西區垂楊里
嘉義市,西區,培元里,1087,1584,0.104195,-0.206758,0.0643974,-0.310953,0.271155,嘉義市西區培元里
嘉義市,西區,大溪里,1248,1957,0.176985,0.245325,0.492788,0.0683407,0.247463,嘉義市西區大溪里
嘉義市,西區,導明里,1043,1609,,0.0960591,0.33557,,0.239511,嘉義市西區導明里
嘉義市,西區,後驛里,1374,2105,,0.294969,0.505095,,0.210126,嘉義市西區後驛里
嘉義市,西區,慶安里,1073,1593,,0.200976,0.448276,,0.247299,嘉義市西區慶安里
嘉義市,西區,文化里,1526,2214,,0.177252,0.393185,,0.215933,嘉義市西區文化里
嘉義市,西區,新厝里,2638,3851,0.141235,0.247046,0.456406,0.105811,0.209361,嘉義市西區新厝里
嘉義市,西區,新富里,1135,1663,,0.210824,0.459031,,0.248207,嘉義市西區新富里
嘉義市,西區,新西里,1314,2042,0.00199205,0.105007,0.379756,0.103015,0.27475,嘉義市西區新西里
嘉義市,西區,書院里,1278,1923,0.0690608,0.0995292,0.318466,0.0304685,0.218937,嘉義市西區書院里
嘉義市,西區,永和里,1215,1835,,0.171449,0.376955,,0.205506,嘉義市西區永和里
嘉義市,西區,港坪里,1994,2960,-0.0779867,0.0493388,0.307924,0.127326,0.258585,嘉義市西區港坪里
嘉義市,西區,湖內里,2790,4190,0.0441025,0.211577,0.424731,0.167474,0.213154,嘉義市西區湖內里
嘉義市,西區,湖邊里,1470,2302,0.0986977,0.13103,0.410884,0.0323322,0.279854,嘉義市西區湖邊里
嘉義市,西區,獅子里,1753,2592,,0.0435244,0.324586,,0.281062,嘉義市西區獅子里
嘉義市,西區,番社里,1019,1456,,0.16318,0.378803,,0.215623,嘉義市西區番社里
嘉義市,西區,磚磘里,2082,3166,,,0.395773,,,嘉義市西區磚磘里
嘉義市,西區,福全里,2500,3902,0.0113078,0.128205,0.3704,0.116897,0.242195,嘉義市西區福全里
嘉義市,西區,福安里,2603,3860,,0.0791812,0.37572,,0.296539,嘉義市西區福安里
嘉義市,西區,福民里,3286,5119,-0.0720568,0.0540845,0.35636,0.126141,0.302276,嘉義市西區福民里
嘉義市,西區,竹圍里,2549,3939,0.0291101,0.127455,0.408788,0.0983445,0.281333,嘉義市西區竹圍里
嘉義市,西區,竹村里,748,1092,-0.088033,0.15748,0.374332,0.245513,0.216851,嘉義市西區竹村里
嘉義市,西區,紅瓦里,1061,1496,,0.163769,0.406221,,0.242451,嘉義市西區紅瓦里
嘉義市,西區,美源里,2407,3516,0.00956023,0.0749235,0.317408,0.0653633,0.242484,嘉義市西區美源里
嘉義市,西區,翠岱里,931,1341,-0.891192,-0.769971,-0.43072,0.121221,0.339251,嘉義市西區翠岱里
嘉義市,西區,育英里,1243,1804,0.0103218,0.0660981,0.304908,0.0557763,0.238809,嘉義市西區育英里
嘉義市,西區,自強里,1025,1503,-0.368954,0.02058,0.307317,0.389534,0.286737,嘉義市西區自強里
嘉義市,西區,致遠里,1131,1638,-0.872607,-0.716981,-0.419098,0.155626,0.297883,嘉義市西區致遠里
嘉義市,西區,西平里,1895,2818,0.171941,0.165532,0.376253,-0.0064092,0.210722,嘉義市西區西平里
嘉義市,西區,西榮里,1562,2213,,0.20241,0.423816,,0.221406,嘉義市西區西榮里
嘉義市,西區,車店里,3559,5388,-0.058617,0.0328701,0.326496,0.0914871,0.293626,嘉義市西區車店里
嘉義市,西區,重興里,1282,1946,0.101459,0.172293,0.411857,0.0708337,0.239564,嘉義市西區重興里
嘉義市,西區,頭港里,1062,1593,0.0749027,0.162264,0.434087,0.0873614,0.271822,嘉義市西區頭港里
嘉義市,西區,香湖里,487,761,0.153547,0.165195,0.289528,0.0116483,0.124332,嘉義市西區香湖里
嘉義縣,中埔鄉,三層村,363,651,0.120393,0.296037,0.61157,0.175644,0.315533,嘉義縣中埔鄉三層村
嘉義縣,中埔鄉,中埔村,1056,1757,0.0685619,0.155897,0.413826,0.0873347,0.257929,嘉義縣中埔鄉中埔村
嘉義縣,中埔鄉,中崙村,172,304,-0.314079,-0.121622,0.343023,0.192458,0.464645,嘉義縣中埔鄉中崙村
嘉義縣,中埔鄉,同仁村,1175,1966,0.149331,0.295607,0.530213,0.146276,0.234606,嘉義縣中埔鄉同仁村
嘉義縣,中埔鄉,和睦村,1922,3222,0.0203784,0.177174,0.417794,0.156796,0.24062,嘉義縣中埔鄉和睦村
嘉義縣,中埔鄉,和美村,4132,6880,-0.0523675,0.0396271,0.362536,0.0919946,0.322909,嘉義縣中埔鄉和美村
嘉義縣,中埔鄉,和興村,3204,5407,0.0218134,0.129006,0.410737,0.107193,0.281731,嘉義縣中埔鄉和興村
嘉義縣,中埔鄉,塩舘村,565,912,,,0.431858,,,嘉義縣中埔鄉塩舘村
嘉義縣,中埔鄉,富收村,1652,2691,0.0733471,0.211408,0.458838,0.138061,0.24743,嘉義縣中埔鄉富收村
嘉義縣,中埔鄉,東興村,188,343,-0.0299625,0.119231,0.228723,0.149193,0.109493,嘉義縣中埔鄉東興村
嘉義縣,中埔鄉,沄水村,601,1024,0.0890323,0.219839,0.447587,0.130807,0.227748,嘉義縣中埔鄉沄水村
嘉義縣,中埔鄉,深坑村,462,750,0.0765027,0.175277,0.376623,0.098774,0.201347,嘉義縣中埔鄉深坑村
嘉義縣,中埔鄉,灣潭村,591,1024,-0.0436562,0.144011,0.43824,0.187667,0.294229,嘉義縣中埔鄉灣潭村
嘉義縣,中埔鄉,瑞豐村,419,742,-0.0647619,0.143418,0.47494,0.20818,0.331522,嘉義縣中埔鄉瑞豐村
嘉義縣,中埔鄉,石硦村,710,1198,,,0.430986,,,嘉義縣中埔鄉石硦村
嘉義縣,中埔鄉,社口村,1163,2042,0.0117161,0.136592,0.380911,0.124876,0.244319,嘉義縣中埔鄉社口村
嘉義縣,中埔鄉,義仁村,877,1417,0.0905472,0.288557,0.478905,0.19801,0.190348,嘉義縣中埔鄉義仁村
嘉義縣,中埔鄉,裕民村,533,855,0.410828,0.494272,0.645403,0.0834436,0.151132,嘉義縣中埔鄉裕民村
嘉義縣,中埔鄉,金蘭村,865,1403,0.077551,0.204868,0.517919,0.127317,0.313051,嘉義縣中埔鄉金蘭村
嘉義縣,中埔鄉,隆興村,1064,1826,0.0151154,0.117874,0.37688,0.102758,0.259006,嘉義縣中埔鄉隆興村
嘉義縣,中埔鄉,頂埔村,580,957,0.128058,0.293371,0.57931,0.165313,0.285939,嘉義縣中埔鄉頂埔村
嘉義縣,中埔鄉,龍門村,513,800,-0.14781,0.0326087,0.327485,0.180419,0.294877,嘉義縣中埔鄉龍門村
嘉義縣,六腳鄉,三義村,504,757,0.362637,0.483395,0.640873,0.120757,0.157478,嘉義縣六腳鄉三義村
嘉義縣,六腳鄉,六南村,376,560,0.294872,0.389578,0.494681,0.0947064,0.105103,嘉義縣六腳鄉六南村
嘉義縣,六腳鄉,六斗村,638,923,0.233487,0.352855,0.459248,0.119368,0.106393,嘉義縣六腳鄉六斗村
嘉義縣,六腳鄉,六腳村,503,779,0.0916808,0.186933,0.375746,0.095252,0.188813,嘉義縣六腳鄉六腳村
嘉義縣,六腳鄉,古林村,492,739,0.505155,0.576642,0.680894,0.0714877,0.104252,嘉義縣六腳鄉古林村
嘉義縣,六腳鄉,塗師村,422,633,0.47992,0.514957,0.637441,0.0350376,0.122484,嘉義縣六腳鄉塗師村
嘉義縣,六腳鄉,崙陽村,753,1052,0.293243,0.38089,0.515272,0.0876468,0.134382,嘉義縣六腳鄉崙陽村
嘉義縣,六腳鄉,崩山村,425,671,0.357143,0.449704,0.583529,0.0925612,0.133825,嘉義縣六腳鄉崩山村
嘉義縣,六腳鄉,工廠村,159,236,-0.383495,-0.308511,-0.0503145,0.0749845,0.258196,嘉義縣六腳鄉工廠村
嘉義縣,六腳鄉,更寮村,401,595,0.271318,0.322078,0.541147,0.0507601,0.219069,嘉義縣六腳鄉更寮村
嘉義縣,六腳鄉,正義村,1008,1392,0.377079,0.50892,0.616071,0.131841,0.107151,嘉義縣六腳鄉正義村
嘉義縣,六腳鄉,永賢村,313,506,0.448753,0.456338,0.616613,0.0075846,0.160275,嘉義縣六腳鄉永賢村
嘉義縣,六腳鄉,港美村,501,756,0.541367,0.591228,0.714571,0.0498611,0.123343,嘉義縣六腳鄉港美村
嘉義縣,六腳鄉,溪厝村,439,643,0.243243,0.369427,0.535308,0.126184,0.165881,嘉義縣六腳鄉溪厝村
嘉義縣,六腳鄉,潭墘村,563,893,0.239234,0.286667,0.486679,0.0474322,0.200012,嘉義縣六腳鄉潭墘村
嘉義縣,六腳鄉,灣北村,850,1196,0.096624,0.15011,0.389412,0.0534864,0.239301,嘉義縣六腳鄉灣北村
嘉義縣,六腳鄉,灣南村,858,1191,0.183649,0.241758,0.417249,0.058109,0.175491,嘉義縣六腳鄉灣南村
嘉義縣,六腳鄉,竹本村,397,646,0.381238,0.504292,0.612091,0.123054,0.107799,嘉義縣六腳鄉竹本村
嘉義縣,六腳鄉,蒜南村,624,853,0.186901,0.285714,0.485577,0.0988133,0.199863,嘉義縣六腳鄉蒜南村
嘉義縣,六腳鄉,蒜東村,568,838,0.167774,0.277689,0.440141,0.109915,0.162452,嘉義縣六腳鄉蒜東村
嘉義縣,六腳鄉,蒜頭村,813,1177,0.00609756,0.0757098,0.290283,0.0696122,0.214573,嘉義縣六腳鄉蒜頭村
嘉義縣,六腳鄉,蘇厝村,1062,1459,0.27549,0.308877,0.487759,0.0333866,0.178882,嘉義縣六腳鄉蘇厝村
嘉義縣,六腳鄉,豐美村,782,1079,0.328358,0.389788,0.526854,0.0614301,0.137066,嘉義縣六腳鄉豐美村
嘉義縣,六腳鄉,雙涵村,598,849,0.312796,0.411215,0.538462,0.0984187,0.127247,嘉義縣六腳鄉雙涵村
嘉義縣,六腳鄉,魚寮村,447,664,0.446985,0.526639,0.559284,0.0796539,0.0326447,嘉義縣六腳鄉魚寮村
嘉義縣,大埔鄉,和平村,285,586,-0.309446,0.0372493,0.259649,0.346696,0.2224,嘉義縣大埔鄉和平村
嘉義縣,大埔鄉,大埔村,603,1391,-0.0683624,0.134111,0.364842,0.202473,0.230732,嘉義縣大埔鄉大埔村
嘉義縣,大埔鄉,永樂村,196,416,-0.35814,-0.179167,0.22449,0.178973,0.403656,嘉義縣大埔鄉永樂村
嘉義縣,大埔鄉,茄苳村,331,827,-0.401937,-0.135593,0.229607,0.266344,0.3652,嘉義縣大埔鄉茄苳村
嘉義縣,大埔鄉,西興村,252,567,-0.240678,-0.0622951,0.27381,0.178383,0.336105,嘉義縣大埔鄉西興村
嘉義縣,大林鎮,三和里,1204,1964,-0.0301967,0.0675773,0.329734,0.0977739,0.262157,嘉義縣大林鎮三和里
嘉義縣,大林鎮,三村里,547,809,0.0867347,0.263333,0.480804,0.176599,0.217471,嘉義縣大林鎮三村里
嘉義縣,大林鎮,三角里,499,812,-0.0222985,0.0652921,0.272545,0.0875905,0.207253,嘉義縣大林鎮三角里
嘉義縣,大林鎮,上林里,535,782,0.0900164,0.200997,0.433645,0.11098,0.232648,嘉義縣大林鎮上林里
嘉義縣,大林鎮,中坑里,809,1329,0.0121495,0.170804,0.369592,0.158655,0.198788,嘉義縣大林鎮中坑里
